00VS               20080711                                                                                   
0601VSC0d       20080101001360100000010000m0000000000001834   
0601VSC0d       20080101001370100000010000m0000000000001843   
0601VSC0d       20080101001380100000010000m0000000000001854   
0601VSC0d       20080101001390100000010000m0000000000001863   
0601VSC0d       20080101001400100000010000m0000000000001873   
0601VSC0d       20080101001410100000010000m0000000000001882   
0601VSC0d       20080101001420100000010000m0000000000001892   
0601VSC0d       20080101001430100000010000m0000000000001901   
0601VSC0d       20080101001440100000010000m0000000000001911   
0601VSC0d       20080101001450100000010000m0000000000001919   
0601VSC0d       20080101001460100000010000m0000000000001928   
0601VSC0d       20080101001470100000010000m0000000000001937   
0601VSC0d       20080101001480100000010000m0000000000001946   
0601VSC0d       20080101001490100000010000m0000000000001955   
0601VSC0d       20080101001500100000010000m0000000000001963   
0601VSC0d       20080101001510100000010000m0000000000001972   
0601VSC0d       20080101001520100000010000m0000000000001979   
0601VSC0d       20080101001530100000010000m0000000000001988   
0601VSC0d       20080101001540100000010000m0000000000001995   
0601VSC0d       20080101001550100000010000m0000000000002002   
0601VSC0d       20080101001560100000010000m0000000000002010   
0601VSC0d       20080101001570100000010000m0000000000002017   
0601VSC0d       20080101001580100000010000m0000000000002026   
0601VSC0d       20080101001590100000010000m0000000000002032   
0601VSC0d       20080101001600100000010000m0000000000002041   
0601VSC0d       20080101001610100000010000m0000000000002047   
0601VSC0d       20080101001620100000010000m0000000000002055   
0601VSC0d       20080101001630100000010000m0000000000002062   
0601VSC0d       20080101001640100000010000m0000000000002069   
0601VSC0d       20080101001650100000010000m0000000000002076   
0601VSC0d       20080101001660100000010000m0000000000002082   
0601VSC0d       20080101001670100000010000m0000000000002090   
0601VSC0d       20080101001680100000010000m0000000000002097   
0601VSC0d       20080101001690100000010000m0000000000002104   
0601VSC0d       20080101001700100000010000m0000000000002111   
0601VSC0d       20080101001710100000010000m0000000000002118   
0601VSC0d       20080101001720100000010000m0000000000002125   
0601VSC0d       20080101001730100000010000m0000000000002133   
0601VSC0d       20080101001740100000010000m0000000000002139   
0601VSC0d       20080101001750100000010000m0000000000002146   
0601VSC0d       20080101001760100000010000m0000000000002153   
0601VSC0d       20080101001770100000010000m0000000000002161   
0601VSC0d       20080101001780100000010000m0000000000002166   
0601VSC0d       20080101001790100000010000m0000000000002174   
0601VSC0d       20080101001800100000010000m0000000000002181   
0601VSC0d       20080101001810100000010000m0000000000002188   
0601VSC0d       20080101001820100000010000m0000000000002193   
0601VSC0d       20080101001830100000010000m0000000000002200   
0601VSC0d       20080101001840100000010000m0000000000002207   
0601VSC0d       20080101001850100000010000m0000000000002213   
0601VSC0d       20080101001860100000010000m0000000000002219   
0601VSC0d       20080101001870100000010000m0000000000002226   
0601VSC0d       20080101001880100000010000m0000000000002233   
0601VSC0d       20080101001890100000010000m0000000000002238   
0601VSC0d       20080101001900100000010000m0000000000002244   
0601VSC0d       20080101001910100000010000m0000000000002251   
0601VSC0d       20080101001920100000010000m0000000000002258   
0601VSC0d       20080101001930100000010000m0000000000002262   
0601VSC0d       20080101001940100000010000m0000000000002269   
0601VSC0d       20080101001950100000010000m0000000000002275   
0601VSC0d       20080101001960100000010000m0000000000002282   
0601VSC0d       20080101001970100000010000m0000000000002287   
0601VSC0d       20080101001980100000010000m0000000000002293   
0601VSC0d       20080101001990100000010000m0000000000002299   
0601VSC0d       20080101002000100000010000m0000000000002304   
0601VSC0d       20080101002010100000010000m0000000000002310   
0601VSC0d       20080101002020100000010000m0000000000002316   
0601VSC0d       20080101002030100000010000m0000000000002322   
0601VSC0d       20080101002040100000010000m0000000000002327   
0601VSC0d       20080101002050100000010000m0000000000002333   
0601VSC0d       20080101002060100000010000m0000000000002339   
0601VSC0d       20080101002070100000010000m0000000000002345   
0601VSC0d       20080101002080100000010000m0000000000002349   
0601VSC0d       20080101002090100000010000m0000000000002355   
0601VSC0d       20080101002100100000010000m0000000000002361   
0601VSC0d       20080101002110100000010000m0000000000002367   
0601VSC0d       20080101002120100000010000m0000000000002371   
0601VSC0d       20080101002130100000010000m0000000000002377   
0601VSC0d       20080101002140100000010000m0000000000002382   
0601VSC0d       20080101002150100000010000m0000000000002388   
0601VSC0d       20080101002160100000010000m0000000000002392   
0601VSC0d       20080101002170100000010000m0000000000002398   
0601VSC0d       20080101002180100000010000m0000000000002403   
0601VSC0d       20080101002190100000010000m0000000000002408   
0601VSC0d       20080101002200100000010000m0000000000002413   
0601VSC0d       20080101002210100000010000m0000000000002418   
0601VSC0d       20080101002220100000010000m0000000000002424   
0601VSC0d       20080101002230100000010000m0000000000002428   
0601VSC0d       20080101002240100000010000m0000000000002433   
0601VSC0d       20080101002250100000010000m0000000000002438   
0601VSC0d       20080101002260100000010000m0000000000002444   
0601VSC0d       20080101002270100000010000m0000000000002448   
0601VSC0d       20080101002280100000010000m0000000000002453   
0601VSC0d       20080101002290100000010000m0000000000002458   
0601VSC0d       20080101002300100000010000m0000000000002463   
0601VSC0d       20080101002310100000010000m0000000000002467   
0601VSC0d       20080101002320100000010000m0000000000002472   
0601VSC0d       20080101002330100000010000m0000000000002476   
0601VSC0d       20080101002340100000010000m0000000000002480   
0601VSC0d       20080101002350100000010000m0000000000002484   
0601VSC0d       20080101002360100000010000m0000000000002489   
0601VSC0d       20080101002370100000010000m0000000000002493   
0601VSC0d       20080101002380100000010000m0000000000002497   
0601VSC0d       20080101002390100000010000m0000000000002501   
0601VSC0d       20080101002400100000010000m0000000000002506   
0601VSC0d       20080101002410100000010000m0000000000002510   
0601VSC0d       20080101002420100000010000m0000000000002514   
0601VSC0d       20080101002430100000010000m0000000000002518   
0601VSC0d       20080101002440100000010000m0000000000002522   
0601VSC0d       20080101002450100000010000m0000000000002527   
0601VSC0d       20080101002460100000010000m0000000000002530   
0601VSC0d       20080101002470100000010000m0000000000002534   
0601VSC0d       20080101002480100000010000m0000000000002539   
0601VSC0d       20080101002490100000010000m0000000000002542   
0601VSC0d       20080101002500100000010000m0000000000002546   
0601VSC0d       20080101002510100000010000m0000000000002550   
0601VSC0d       20080101002520100000010000m0000000000002554   
0601VSC0d       20080101002530100000010000m0000000000002558   
0601VSC0d       20080101002540100000010000m0000000000002562   
0601VSC0d       20080101002550100000010000m0000000000002566   
0601VSC0d       20080101002560100000010000m0000000000002570   
0601VSC0d       20080101002570100000010000m0000000000002573   
0601VSC0d       20080101002580100000010000m0000000000002577   
0601VSC0d       20080101002590100000010000m0000000000002581   
0601VSC0d       20080101002600100000010000m0000000000002584   
0601VSC0d       20080101002610100000010000m0000000000002587   
0601VSC0d       20080101002620100000010000m0000000000002590   
0601VSC0d       20080101002630100000010000m0000000000002594   
0601VSC0d       20080101002640100000010000m0000000000002597   
0601VSC0d       20080101002650100000010000m0000000000002600   
0601VSC0d       20080101002660100000010000m0000000000002604   
0601VSC0d       20080101002670100000010000m0000000000002607   
0601VSC0d       20080101002680100000010000m0000000000002610   
0601VSC0d       20080101002690100000010000m0000000000002613   
0601VSC0d       20080101002700100000010000m0000000000002616   
0601VSC0d       20080101002710100000010000m0000000000002620   
0601VSC0d       20080101002720100000010000m0000000000002622   
0601VSC0d       20080101002730100000010000m0000000000002625   
0601VSC0d       20080101002740100000010000m0000000000002629   
0601VSC0d       20080101002750100000010000m0000000000002632   
0601VSC0d       20080101002760100000010000m0000000000002635   
0601VSC0d       20080101002770100000010000m0000000000002638   
0601VSC0d       20080101002780100000010000m0000000000002641   
0601VSC0d       20080101002790100000010000m0000000000002644   
0601VSC0d       20080101002800100000010000m0000000000002647   
0601VSC0d       20080101002810100000010000m0000000000002650   
0601VSC0d       20080101002820100000010000m0000000000002653   
0601VSC0d       20080101002830100000010000m0000000000002656   
0601VSC0d       20080101002840100000010000m0000000000002658   
0601VSC0d       20080101002850100000010000m0000000000002662   
0601VSC0d       20080101002860100000010000m0000000000002665   
0601VSC0d       20080101002870100000010000m0000000000002667   
0601VSC0d       20080101002880100000010000m0000000000002670   
0601VSC0d       20080101002890100000010000m0000000000002673   
0601VSC0d       20080101002900100000010000m0000000000002676   
0601VSC0d       20080101002910100000010000m0000000000002679   
0601VSC0d       20080101002920100000010000m0000000000002681   
0601VSC0d       20080101002930100000010000m0000000000002685   
0601VSC0d       20080101002940100000010000m0000000000002687   
0601VSC0d       20080101002950100000010000m0000000000002689   
0601VSC0d       20080101002960100000010000m0000000000002693   
0601VSC0d       20080101002970100000010000m0000000000002695   
0601VSC0d       20080101002980100000010000m0000000000002698   
0601VSC0d       20080101002990100000010000m0000000000002700   
0601VSC0d       20080101003000100000010000m0000000000002703   
0601VSC0d       20080101003010100000010000m0000000000002706   
0601VSC0d       20080101003020100000010000m0000000000002708   
0601VSC0d       20080101003030100000010000m0000000000002711   
0601VSC0d       20080101003040100000010000m0000000000002714   
0601VSC0d       20080101003050100000010000m0000000000002717   
0601VSC0d       20080101003060100000010000m0000000000002719   
0601VSC0d       20080101003070100000010000m0000000000002722   
0601VSC0d       20080101003080100000010000m0000000000002724   
0601VSC0d       20080101003090100000010000m0000000000002727   
0601VSC0d       20080101003100100000010000m0000000000002729   
0601VSC0d       20080101003110100000010000m0000000000002732   
0601VSC0d       20080101003120100000010000m0000000000002735   
0601VSC0d       20080101003130100000010000m0000000000002737   
