00SH               20081219                                                                                   
0601SHB2d       20090101001535100000005000 0200021960001428   
0601SHB2d       20090101001540100000005000 0200022120001434   
0601SHB2d       20090101001545100000005000 0200022260001438   
0601SHB2d       20090101001550100000005000 0200022460001447   
0601SHB2d       20090101001555100000005000 0200022600001451   
0601SHB2d       20090101001560100000005000 0200022760001457   
0601SHB2d       20090101001565100000005000 0200022930001463   
0601SHB2d       20090101001570100000005000 0200023090001468   
0601SHB2d       20090101001575100000005000 0200023270001475   
0601SHB2d       20090101001580100000005000 0200023410001479   
0601SHB2d       20090101001585100000005000 0200023570001485   
0601SHB2d       20090101001590100000005000 0200023750001491   
0601SHB2d       20090101001595100000005000 0200023910001497   
0601SHB2d       20090101001600100000005000 0200024050001501   
0601SHB2d       20090101001605100000005000 0200024240001508   
0601SHB2d       20090101001610100000005000 0200024390001513   
0601SHB2d       20090101001615100000005000 0200024540001517   
0601SHB2d       20090101001620100000005000 0200024720001524   
0601SHB2d       20090101001625100000005000 0200024880001529   
0601SHB2d       20090101001630100000005000 0200025060001535   
0601SHB2d       20090101001635100000005000 0200025200001539   
0601SHB2d       20090101001640100000005000 0200025360001544   
0601SHB2d       20090101001645100000005000 0200025540001550   
0601SHB2d       20090101001650100000005000 0200025690001555   
0601SHB2d       20090101001655100000005000 0200025850001560   
0601SHB2d       20090101001660100000005000 0200026030001566   
0601SHB2d       20090101001665100000005000 0200026170001569   
0601SHB2d       20090101001670100000005000 0200026350001575   
0601SHB2d       20090101001675100000005000 0200026510001580   
0601SHB2d       20090101001680100000005000 0200026660001585   
0601SHB2d       20090101001685100000005000 0200026840001591   
0601SHB2d       20090101001690100000005000 0200027000001595   
0601SHB2d       20090101001695100000005000 0200027140001599   
0601SHB2d       20090101001700100000005000 0200027320001605   
0601SHB2d       20090101001705100000005000 0200027480001609   
0601SHB2d       20090101001710100000005000 0200027630001613   
0601SHB2d       20090101001715100000005000 0200027810001619   
0601SHB2d       20090101001720100000005000 0200027960001623   
0601SHB2d       20090101001725100000005000 0200028150001630   
0601SHB2d       20090101001730100000005000 0200028290001633   
0601SHB2d       20090101001735100000005000 0200028450001637   
0601SHB2d       20090101001740100000005000 0200028630001643   
0601SHB2d       20090101001745100000005000 0200028780001647   
0601SHB2d       20090101001750100000005000 0200028930001651   
0601SHB2d       20090101001755100000005000 0200029110001656   
0601SHB2d       20090101001760100000005000 0200029260001660   
0601SHB2d       20090101001765100000005000 0200029420001664   
0601SHB2d       20090101001770100000005000 0200029600001670   
0601SHB2d       20090101001775100000005000 0200029740001673   
0601SHB2d       20090101001780100000005000 0200029930001679   
0601SHB2d       20090101001785100000005000 0200030080001683   
0601SHB2d       20090101001790100000005000 0200030230001686   
0601SHB2d       20090101001795100000005000 0200030410001692   
0601SHB2d       20090101001800100000005000 0200030570001696   
0601SHB2d       20090101001805100000005000 0200030710001699   
0601SHB2d       20090101001810100000005000 0200030890001704   
0601SHB2d       20090101001815100000005000 0200031050001708   
0601SHB2d       20090101001820100000005000 0200031230001714   
0601SHB2d       20090101001825100000005000 0200031390001718   
0601SHB2d       20090101001830100000005000 0200031530001721   
0601SHB2d       20090101001835100000005000 0200031720001726   
0601SHB2d       20090101001840100000005000 0200031870001730   
0601SHB2d       20090101001845100000005000 0200032020001733   
0601SHB2d       20090101001850100000005000 0200032200001738   
0601SHB2d       20090101001855100000005000 0200032360001742   
0601SHB2d       20090101001860100000005000 0200032500001745   
0601SHB2d       20090101001865100000005000 0200032680001750   
0601SHB2d       20090101001870100000005000 0200032840001754   
0601SHB2d       20090101001875100000005000 0200033020001759   
0601SHB2d       20090101001880100000005000 0200033170001762   
0601SHB2d       20090101001885100000005000 0200033330001766   
0601SHB2d       20090101001890100000005000 0200033510001771   
0601SHB2d       20090101001895100000005000 0200033650001773   
0601SHB2d       20090101001900100000005000 0200033810001777   
0601SHB2d       20090101001905100000005000 0200033990001782   
0601SHB2d       20090101001910100000005000 0200034140001785   
0601SHB2d       20090101001915100000005000 0200034320001790   
0601SHB2d       20090101001920100000005000 0200034480001793   
0601SHB2d       20090101001925100000005000 0200034620001796   
0601SHB2d       20090101001930100000005000 0200034800001801   
0601SHB2d       20090101001935100000005000 0200034960001804   
0601SHB2d       20090101001940100000005000 0200035110001807   
0601SHB2d       20090101001945100000005000 0200035290001812   
0601SHB2d       20090101001950100000005000 0200035440001815   
0601SHB2d       20090101001955100000005000 0200035590001818   
0601SHB2d       20090101001960100000005000 0200035770001823   
0601SHB2d       20090101001965100000005000 0200035930001826   
0601SHB2d       20090101001970100000005000 0200036110001831   
0601SHB2d       20090101001975100000005000 0200036260001834   
0601SHB2d       20090101001980100000005000 0200036410001837   
0601SHB2d       20090101001985100000005000 0200036590001841   
0601SHB2d       20090101001990100000005000 0200036740001844   
0601SHB2d       20090101001995100000005000 0200036900001847   
0601SHB2d       20090101002000100000005000 0200037080001852   
0601SHB2d       20090101002005100000005000 0200037220001854   
0601SHB2d       20090101002010100000005000 0200037380001857   
0601SHB2d       20090101002015100000005000 0200037560001862   
0601SHB2d       20090101002020100000005000 0200037710001865   
0601SHB2d       20090101002025100000005000 0200037890001869   
0601SHB2d       20090101002030100000005000 0200038050001872   
0601SHB2d       20090101002035100000005000 0200038190001874   
0601SHB2d       20090101002040100000005000 0200038370001879   
0601SHB2d       20090101002045100000005000 0200038530001882   
0601SHB2d       20090101002050100000005000 0200038680001885   
0601SHB2d       20090101002055100000005000 0200038860001889   
0601SHB2d       20090101002060100000005000 0200039010001891   
0601SHB2d       20090101002065100000005000 0200039200001896   
0601SHB2d       20090101002070100000005000 0200039340001898   
0601SHB2d       20090101002075100000005000 0200039500001901   
0601SHB2d       20090101002080100000005000 0200039680001905   
0601SHB2d       20090101002085100000005000 0200039830001908   
0601SHB2d       20090101002090100000005000 0200039980001911   
0601SHB2d       20090101002095100000005000 0200040160001915   
0601SHB2d       20090101002100100000005000 0200040310001917   
0601SHB2d       20090101002105100000005000 0200040470001920   
0601SHB2d       20090101002110100000005000 0200040650001924   
0601SHB2d       20090101002115100000005000 0200040800001927   
0601SHB2d       20090101002120100000005000 0200040980001931   
0601SHB2d       20090101002125100000005000 0200041130001933   
0601SHB2d       20090101002130100000005000 0200041280001936   
0601SHB2d       20090101002135100000005000 0200041470001940   
0601SHB2d       20090101002140100000005000 0200041620001943   
0601SHB2d       20090101002145100000005000 0200041770001945   
0601SHB2d       20090101002150100000005000 0200041950001949   
0601SHB2d       20090101002155100000005000 0200042100001951   
0601SHB2d       20090101002160100000005000 0200042250001954   
0601SHB2d       20090101002165100000005000 0200042440001958   
0601SHB2d       20090101002170100000005000 0200042590001960   
0601SHB2d       20090101002175100000005000 0200042770001964   
0601SHB2d       20090101002180100000005000 0200042920001967   
0601SHB2d       20090101002185100000005000 0200043070001969   
0601SHB2d       20090101002190100000005000 0200043250001973   
0601SHB2d       20090101002195100000005000 0200043410001975   
0601SHB2d       20090101002200100000005000 0200043550001977   
0601SHB2d       20090101002205100000005000 0200043740001981   
0601SHB2d       20090101002210100000005000 0200043890001984   
0601SHB2d       20090101002215100000005000 0200044070001987   
0601SHB2d       20090101002220100000005000 0200044220001990   
0601SHB2d       20090101002225100000005000 0200044380001992   
0601SHB2d       20090101002230100000005000 0200044560001996   
0601SHB2d       20090101002235100000005000 0200044700001998   
0601SHB2d       20090101002240100000005000 0200044860002000   
0601SHB2d       20090101002245100000005000 0200045040002004   
0601SHB2d       20090101002250100000005000 0200045190002006   
0601SHB2d       20090101002255100000005000 0200045340002008   
0601SHB2d       20090101002260100000005000 0200045530002012   
0601SHB2d       20090101002265100000005000 0200045670002014   
0601SHB2d       20090101002270100000005000 0200045850002018   
0601SHB2d       20090101002275100000005000 0200046010002020   
0601SHB2d       20090101002280100000005000 0200046160002022   
0601SHB2d       20090101002285100000005000 0200046340002026   
0601SHB2d       20090101002290100000005000 0200046490002028   
0601SHB2d       20090101002295100000005000 0200046640002030   
0601SHB2d       20090101002300100000005000 0200046820002033   
0601SHB2d       20090101002305100000005000 0200046980002036   
0601SHB2d       20090101002310100000005000 0200047130002038   
0601SHB2d       20090101002315100000005000 0200047310002041   
0601SHB2d       20090101002320100000005000 0200047460002043   
0601SHB2d       20090101002325100000005000 0200047640002047   
0601SHB2d       20090101002330100000005000 0200047790002049   
0601SHB2d       20090101002335100000005000 0200047950002051   
0601SHB2d       20090101002340100000005000 0200048130002055   
0601SHB2d       20090101002345100000005000 0200048280002057   
0601SHB2d       20090101002350100000005000 0200048430002059   
0601SHB2d       20090101002355100000005000 0200048610002062   
0601SHB2d       20090101002360100000005000 0200048760002064   
0601SHB2d       20090101002365100000005000 0200048940002067   
0601SHB2d       20090101002370100000005000 0200049100002070   
0601SHB2d       20090101002375100000005000 0200049240002071   
0601SHB2d       20090101002380100000005000 0200049430002075   
0601SHB2d       20090101002385100000005000 0200049580002077   
0601SHB2d       20090101002390100000005000 0200049730002079   
0601SHB2d       20090101002395100000005000 0200049910002082   
0601SHB2d       20090101002400100000005000 0200050070002084   
0601SHB2d       20090101002405100000005000 0200050210002086   
0601SHB2d       20090101002410100000005000 0200050400002089   
0601SHB2d       20090101002415100000005000 0200050550002091   
0601SHB2d       20090101002420100000005000 0200050730002094   
