00BS               20080912                                                                                   
0601BSC8d       20090101006450100000050000w0800000000003092   
0601BSC8d       20090101006500100000050000w0800000000003094   
0601BSC8d       20090101006550100000050000w0800000000003096   
0601BSC8d       20090101006600100000050000w0800000000003098   
0601BSC8d       20090101006650100000050000w0800000000003100   
0601BSC8d       20090101006700100000050000w0800000000003101   
0601BSC8d       20090101006750100000050000w0800000000003103   
0601BSC8d       20090101006800100000050000w0800000000003105   
0601BSC8d       20090101006850100000050000w0800000000003107   
0601BSC8d       20090101006900100000050000w0800000000003109   
0601BSC8d       20090101006950100000050000w0800000000003111   
0601BSC8d       20090101007000100000050000w0800000000003112   
0601BSC8d       20090101007050100000050000w0800000000003114   
0601BSC8d       20090101007100100000050000w0800000000003116   
0601BSC8d       20090101007150100000050000w0800000000003117   
0601BSC8d       20090101007200100000050000w0800000000003119   
0601BSC8d       20090101007250100000050000w0800000000003121   
0601BSC8d       20090101007300100000050000w0800000000003122   
0601BSC8d       20090101007350100000050000w0800000000003124   
0601BSC8d       20090101007400100000050000w0800000000003125   
0601BSC8d       20090101007450100000050000w0800000000003127   
0601BSC8d       20090101007500100000050000w0800000000003128   
0601BSC8d       20090101007550100000050000w0800000000003130   
0601BSC8d       20090101007600100000050000w0800000000003131   
0601BSC8d       20090101007650100000050000w0800000000003133   
0601BSC8d       20090101007700100000050000w0800000000003134   
0601BSC8d       20090101007750100000050000w0800000000003136   
0601BSC8d       20090101007800100000050000w0800000000003137   
0601BSC8d       20090101007850100000050000w0800000000003138   
0601BSC8d       20090101007900100000050000w0800000000003140   
0601BSC8d       20090101007950100000050000w0800000000003141   
0601BSC8d       20090101008000100000050000w0800000000003142   
0601BSC8d       20090101008050100000050000w0800000000003144   
0601BSC8d       20090101008100100000050000w0800000000003145   
0601BSC8d       20090101008150100000050000w0800000000003146   
0601BSC8d       20090101008200100000050000w0800000000003148   
0601BSC8d       20090101008250100000050000w0800000000003149   
0601BSC8d       20090101008300100000050000w0800000000003150   
0601BSC8d       20090101008350100000050000w0800000000003151   
0601BSC8d       20090101008400100000050000w0800000000003152   
0601BSC8d       20090101008450100000050000w0800000000003154   
0601BSC8d       20090101008500100000050000w0800000000003155   
0601BSC8d       20090101008550100000050000w0800000000003156   
0601BSC8d       20090101008600100000050000w0800000000003157   
0601BSC8d       20090101008650100000050000w0800000000003158   
0601BSC8d       20090101008700100000050000w0800000000003159   
0601BSC8d       20090101008750100000050000w0800000000003160   
0601BSC8d       20090101008800100000050000w0800000000003162   
0601BSC8d       20090101008850100000050000w0800000000003163   
0601BSC8d       20090101008900100000050000w0800000000003164   
0601BSC8d       20090101008950100000050000w0800000000003165   
0601BSC8d       20090101009000100000050000w0800000000003166   
0601BSC8d       20090101009050100000050000w0800000000003167   
0601BSC8d       20090101009100100000050000w0800000000003168   
0601BSC8d       20090101009150100000050000w0800000000003169   
0601BSC8d       20090101009200100000050000w0800000000003170   
0601BSC8d       20090101009250100000050000w0800000000003171   
0601BSC8d       20090101009300100000050000w0800000000003172   
0601BSC8d       20090101009350100000050000w0800000000003173   
0601BSC8d       20090101009400100000050000w0800000000003174   
0601BSC8d       20090101009450100000050000w0800000000003175   
0601BSC8d       20090101009500100000050000w0800000000003176   
0601BSC8d       20090101009550100000050000w0800000000003177   
0601BSC8d       20090101009600100000050000w0800000000003178   
0601BSC8d       20090101009650100000050000w0800000000003179   
0601BSC8d       20090101009700100000050000w0800000000003179   
0601BSC8d       20090101009750100000050000w0800000000003180   
0601BSC8d       20090101009800100000050000w0800000000003181   
0601BSC8d       20090101009850100000050000w0800000000003182   
0601BSC8d       20090101009900100000050000w0800000000003183   
0601BSC8d       20090101009950100000050000w0800000000003184   
0601BSC8d       20090101010000100000100000w0800000000003185   
0601BSC8d       20090101010100100000100000w0800000000003187   
0601BSC8d       20090101010200100000100000w0800000000003188   
0601BSC8d       20090101010300100000100000w0800000000003190   
0601BSC8d       20090101010400100000100000w0800000000003192   
0601BSC8d       20090101010500100000100000w0800000000003193   
0601BSC8d       20090101010600100000100000w0800000000003195   
0601BSC8d       20090101010700100000100000w0800000000003196   
0601BSC8d       20090101010800100000100000w0800000000003198   
0601BSC8d       20090101010900100000100000w0800000000003199   
0601BSC8d       20090101011000100000100000w0800000000003200   
0601BSC8d       20090101011100100000100000w0800000000003202   
0601BSC8d       20090101011200100000100000w0800000000003203   
0601BSC8d       20090101011300100000100000w0800000000003204   
0601BSC8d       20090101011400100000100000w0800000000003206   
0601BSC8d       20090101011500100000100000w0800000000003207   
0601BSC8d       20090101011600100000100000w0800000000003208   
0601BSC8d       20090101011700100000100000w0800000000003210   
0601BSC8d       20090101011800100000100000w0800000000003211   
0601BSC8d       20090101011900100000100000w0800000000003212   
0601BSC8d       20090101012000100000100000w0800000000003213   
0601BSC8d       20090101012100100000100000w0800000000003214   
0601BSC8d       20090101012200100000100000w0800000000003215   
0601BSC8d       20090101012300100000100000w0800000000003217   
0601BSC8d       20090101012400100000100000w0800000000003218   
0601BSC8d       20090101012500100000100000w0800000000003219   
0601BSC8d       20090101012600100000100000w0800000000003220   
0601BSC8d       20090101012700100000100000w0800000000003221   
0601BSC8d       20090101012800100000100000w0800000000003222   
0601BSC8d       20090101012900100000100000w0800000000003223   
0601BSC8d       20090101013000100000100000w0800000000003224   
0601BSC8d       20090101013100100000100000w0800000000003225   
0601BSC8d       20090101013200100000100000w0800000000003226   
0601BSC8d       20090101013300100000100000w0800000000003227   
0601BSC8d       20090101013400100000100000w0800000000003228   
0601BSC8d       20090101013500100000100000w0800000000003229   
0601BSC8d       20090101013600100000100000w0800000000003230   
0601BSC8d       20090101013700100000100000w0800000000003231   
0601BSC8d       20090101013800100000100000w0800000000003232   
0601BSC8d       20090101013900100000100000w0800000000003232   
0601BSC8d       20090101014000100000100000w0800000000003233   
0601BSC8d       20090101014100100000100000w0800000000003234   
0601BSC8d       20090101014200100000100000w0800000000003235   
0601BSC8d       20090101014300100000100000w0800000000003236   
0601BSC8d       20090101014400100000100000w0800000000003237   
0601BSC8d       20090101014500100000100000w0800000000003237   
0601BSC8d       20090101014600100000100000w0800000000003238   
0601BSC8d       20090101014700100000100000w0800000000003239   
0601BSC8d       20090101014800100000100000w0800000000003240   
0601BSC8d       20090101014900100000100000w0800000000003241   
0601BSC8d       20090101015000100000100000w0800000000003241   
0601BSC8d       20090101015100100000100000w0800000000003242   
0601BSC8d       20090101015200100000100000w0800000000003243   
0601BSC8d       20090101015300100000100000w0800000000003244   
0601BSC8d       20090101015400100000100000w0800000000003244   
0601BSC8d       20090101015500100000100000w0800000000003245   
0601BSC8d       20090101015600100000100000w0800000000003246   
0601BSC8d       20090101015700100000100000w0800000000003246   
0601BSC8d       20090101015800100000100000w0800000000003247   
0601BSC8d       20090101015900100000100000w0800000000003248   
0601BSC8d       20090101016000100000100000w0800000000003248   
0601BSC8d       20090101016100100000100000w0800000000003249   
0601BSC8d       20090101016200100000100000w0800000000003250   
0601BSC8d       20090101016300100000100000w0800000000003250   
0601BSC8d       20090101016400100000100000w0800000000003251   
0601BSC8d       20090101016500100000100000w0800000000003252   
0601BSC8d       20090101016600100000100000w0800000000003252   
0601BSC8d       20090101016700100000100000w0800000000003253   
0601BSC8d       20090101016800100000100000w0800000000003253   
0601BSC8d       20090101016900100000100000w0800000000003254   
0601BSC8d       20090101017000100000100000w0800000000003255   
0601BSC8d       20090101017100100000100000w0800000000003255   
0601BSC8d       20090101017200100000100000w0800000000003256   
0601BSC8d       20090101017300100000100000w0800000000003256   
0601BSC8d       20090101017400100000100000w0800000000003257   
0601BSC8d       20090101017500100000100000w0800000000003257   
0601BSC8d       20090101017600100000100000w0800000000003258   
0601BSC8d       20090101017700100000100000w0800000000003259   
0601BSC8d       20090101017800100000100000w0800000000003259   
0601BSC8d       20090101017900100000100000w0800000000003260   
0601BSC8d       20090101018000100000100000w0800000000003260   
0601BSC8d       20090101018100100000100000w0800000000003261   
0601BSC8d       20090101018200100000100000w0800000000003261   
0601BSC8d       20090101018300100000100000w0800000000003262   
0601BSC8d       20090101018400100000100000w0800000000003262   
0601BSC8d       20090101018500100000100000w0800000000003263   
0601BSC8d       20090101018600100000100000w0800000000003263   
0601BSC8d       20090101018700100000100000w0800000000003264   
0601BSC8d       20090101018800100000100000w0800000000003264   
0601BSC8d       20090101018900100000100000w0800000000003265   
0601BSC8d       20090101019000100000100000w0800000000003265   
0601BSC8d       20090101019100100000100000w0800000000003266   
0601BSC8d       20090101019200100000100000w0800000000003266   
0601BSC8d       20090101019300100000100000w0800000000003266   
0601BSC8d       20090101019400100000100000w0800000000003267   
0601BSC8d       20090101019500100000100000w0800000000003267   
0601BSC8d       20090101019600100000100000w0800000000003268   
0601BSC8d       20090101019700100000100000w0800000000003268   
0601BSC8d       20090101019800100000100000w0800000000003269   
0601BSC8d       20090101019900100000100000w0800000000003269   
0601BSC8d       20090101020000100001000000w0800000000003271   
0601BSC8d       20090101021000100001000000w0800000000003275   
0601BSC8d       20090101022000100001000000w0800000000003279   
0601BSC8d       20090101023000100001000000w0800000000003282   
0601BSC8d       20090101024000100001000000w0800000000003285   
0601BSC8d       20090101025000100001000000w0800000000003288   
0601BSC8d       20090101026000100001000000w0800000000003290   
