00AI               20071204                                                                                   
0601AIB9d       20080101005500100000100000 0900116510002099   
0601AIB9d       20080101005600100000100000 0900119100002108   
0601AIB9d       20080101005700100000100000 0900121700002117   
0601AIB9d       20080101005800100000100000 0900124290002125   
0601AIB9d       20080101005900100000100000 0900126880002132   
0601AIB9d       20080101006000100000100000 0900129480002140   
0601AIB9d       20080101006100100000100000 0900132080002148   
0601AIB9d       20080101006200100000100000 0900134680002155   
0601AIB9d       20080101006300100000100000 0900137260002162   
0601AIB9d       20080101006400100000100000 0900139860002168   
0601AIB9d       20080101006500100000100000 0900142460002175   
0601AIB9d       20080101006600100000100000 0900145040002181   
0601AIB9d       20080101006700100000100000 0900147640002187   
0601AIB9d       20080101006800100000100000 0900150240002193   
0601AIB9d       20080101006900100000100000 0900152820002199   
0601AIB9d       20080101007000100000100000 0900155420002205   
0601AIB9d       20080101007100100000100000 0900158020002210   
0601AIB9d       20080101007200100000100000 0900160610002215   
0601AIB9d       20080101007300100000100000 0900163200002220   
0601AIB9d       20080101007400100000100000 0900165800002226   
0601AIB9d       20080101007500100000100000 0900168390002230   
0601AIB9d       20080101007600100000100000 0900170980002235   
0601AIB9d       20080101007700100000100000 0900173580002240   
0601AIB9d       20080101007800100000100000 0900176170002244   
0601AIB9d       20080101007900100000100000 0900178750002248   
0601AIB9d       20080101008000100000100000 0900181210002251   
0601AIB9d       20080101008100100000100000 0900183670002254   
0601AIB9d       20080101008200100000100000 0900186130002256   
0601AIB9d       20080101008300100000100000 0900188590002259   
0601AIB9d       20080101008400100000100000 0900191050002261   
0601AIB9d       20080101008500100000100000 0900193510002263   
0601AIB9d       20080101008600100000100000 0900195970002266   
0601AIB9d       20080101008700100000100000 0900198430002268   
0601AIB9d       20080101008800100000100000 0900200890002270   
0601AIB9d       20080101008900100000100000 0900203350002272   
0601AIB9d       20080101009000100000100000 0900205810002274   
0601AIB9d       20080101009100100000100000 0900208270002276   
0601AIB9d       20080101009200100000100000 0900210730002278   
0601AIB9d       20080101009300100000100000 0900213190002280   
0601AIB9d       20080101009400100000100000 0900215640002282   
0601AIB9d       20080101009500100000100000 0900218110002284   
0601AIB9d       20080101009600100000100000 0900220570002286   
0601AIB9d       20080101009700100000100000 0900223020002287   
0601AIB9d       20080101009800100000100000 0900225490002289   
0601AIB9d       20080101009900100000100000 0900227950002291   
0601AIB9d       20080101010000100000100000 0900230400002293   
0601AIB9d       20080101010100100000100000 0900232870002294   
0601AIB9d       20080101010200100000100000 0900235330002296   
0601AIB9d       20080101010300100000100000 0900237780002297   
0601AIB9d       20080101010400100000100000 0900240250002299   
0601AIB9d       20080101010500100000100000 0900242710002301   
0601AIB9d       20080101010600100000100000 0900245160002302   
0601AIB9d       20080101010700100000100000 0900247630002304   
0601AIB9d       20080101010800100000100000 0900250090002305   
0601AIB9d       20080101010900100000100000 0900252540002306   
0601AIB9d       20080101011000100000100000 0900255010002308   
0601AIB9d       20080101011100100000100000 0900257470002309   
0601AIB9d       20080101011200100000100000 0900259930002310   
0601AIB9d       20080101011300100000100000 0900262380002312   
0601AIB9d       20080101011400100000100000 0900264850002313   
0601AIB9d       20080101011500100000100000 0900267310002314   
0601AIB9d       20080101011600100000100000 0900269760002316   
0601AIB9d       20080101011700100000100000 0900272230002317   
0601AIB9d       20080101011800100000100000 0900274690002318   
0601AIB9d       20080101011900100000100000 0900277140002319   
0601AIB9d       20080101012000100000100000 0900279600002320   
0601AIB9d       20080101012100100000100000 0900282070002322   
0601AIB9d       20080101012200100000100000 0900284520002323   
0601AIB9d       20080101012300100000100000 0900286980002324   
0601AIB9d       20080101012400100000100000 0900289450002325   
0601AIB9d       20080101012500100000100000 0900291900002326   
0601AIB9d       20080101012600100000100000 0900294360002327   
0601AIB9d       20080101012700100000100000 0900296830002328   
0601AIB0+       20080101000000100000020000 0000000000000000   
0601AIB0+       20080101000020100000005000 0000000000000000   
0601AIB0+       20080101000025100000005000 0000000000000000   
0601AIB0+       20080101000030100000005000 0000000000000000   
0601AIB0+       20080101000035100000005000 0000000000000000   
0601AIB0+       20080101000040100000005000 0000000000000000   
0601AIB0+       20080101000045100000005000 0000000000000000   
0601AIB0+       20080101000050100000005000 0000000000000000   
0601AIB0+       20080101000055100000005000 0000000000000000   
0601AIB0+       20080101000060100000005000 0000000000000000   
0601AIB0+       20080101000065100000005000 0000000000000000   
0601AIB0+       20080101000070100000005000 0000000000000000   
0601AIB0+       20080101000075100000005000 0000000010000013   
0601AIB0+       20080101000080100000005000 0000000020000024   
0601AIB0+       20080101000085100000005000 0000000030000034   
0601AIB0+       20080101000090100000005000 0000000040000043   
0601AIB0+       20080101000095100000005000 0000000050000051   
0601AIB0+       20080101000100100000005000 0000000060000059   
0601AIB0+       20080101000105100000005000 0000000070000065   
0601AIB0+       20080101000110100000005000 0000000070000062   
0601AIB0+       20080101000115100000005000 0000000080000068   
0601AIB0+       20080101000120100000005000 0000000090000073   
0601AIB0+       20080101000125100000005000 0000000100000078   
0601AIB0+       20080101000130100000005000 0000000110000083   
0601AIB0+       20080101000135100000005000 0000000130000095   
0601AIB0+       20080101000140100000005000 0000000150000105   
0601AIB0+       20080101000145100000005000 0000000170000115   
0601AIB0+       20080101000150100000005000 0000000180000118   
0601AIB0+       20080101000155100000005000 0000000200000127   
0601AIB0+       20080101000160100000005000 0000000220000135   
0601AIB0+       20080101000165100000005000 0000000230000137   
0601AIB0+       20080101000170100000005000 0000000250000145   
0601AIB0+       20080101000175100000005000 0000000270000152   
0601AIB0+       20080101000180100000005000 0000000290000159   
0601AIB0+       20080101000185100000005000 0000000310000165   
0601AIB0+       20080101000190100000005000 0000000330000171   
0601AIB0+       20080101000195100000005000 0000000350000177   
0601AIB0+       20080101000200100000005000 0000000370000183   
0601AIB0+       20080101000205100000005000 0000000400000193   
0601AIB0+       20080101000210100000005000 0000000430000202   
0601AIB0+       20080101000215100000005000 0000000450000207   
0601AIB0+       20080101000220100000005000 0000000480000216   
0601AIB0+       20080101000225100000005000 0000000510000224   
0601AIB0+       20080101000230100000005000 0000000530000228   
0601AIB0+       20080101000235100000005000 0000000560000236   
0601AIB0+       20080101000240100000005000 0000000580000239   
0601AIB0+       20080101000245100000005000 0000000610000246   
0601AIB0+       20080101000250100000005000 0000000630000250   
0601AIB0+       20080101000255100000005000 0000000650000252   
0601AIB0+       20080101000260100000005000 0000000690000263   
0601AIB0+       20080101000265100000005000 0000000730000273   
0601AIB0+       20080101000270100000005000 0000000760000279   
0601AIB0+       20080101000275100000005000 0000000790000285   
0601AIB0+       20080101000280100000005000 0000000830000294   
0601AIB0+       20080101000285100000005000 0000000860000299   
0601AIB0+       20080101000290100000005000 0000000890000304   
0601AIB0+       20080101000295100000005000 0000000930000313   
0601AIB0+       20080101000300100000005000 0000000960000317   
0601AIB0+       20080101000305100000005000 0000001000000325   
0601AIB0+       20080101000310100000005000 0000001030000330   
0601AIB0+       20080101000315100000005000 0000001060000334   
0601AIB0+       20080101000320100000005000 0000001100000341   
0601AIB0+       20080101000325100000005000 0000001140000348   
0601AIB0+       20080101000330100000005000 0000001180000355   
0601AIB0+       20080101000335100000005000 0000001230000364   
0601AIB0+       20080101000340100000005000 0000001270000371   
0601AIB0+       20080101000345100000005000 0000001310000377   
0601AIB0+       20080101000350100000005000 0000001360000386   
0601AIB0+       20080101000355100000005000 0000001390000389   
0601AIB0+       20080101000360100000005000 0000001440000397   
0601AIB0+       20080101000365100000005000 0000001530000416   
0601AIB0+       20080101000370100000005000 0000001570000421   
0601AIB0+       20080101000375100000005000 0000001620000429   
0601AIB0+       20080101000380100000005000 0000001670000437   
0601AIB0+       20080101000385100000005000 0000001710000441   
0601AIB0+       20080101000390100000005000 0000001770000451   
0601AIB0+       20080101000395100000005000 0000001830000460   
0601AIB0+       20080101000400100000005000 0000001870000465   
0601AIB0+       20080101000405100000005000 0000001930000474   
0601AIB0+       20080101000410100000005000 0000001990000482   
0601AIB0+       20080101000415100000005000 0000002040000489   
0601AIB0+       20080101000420100000005000 0000002100000497   
0601AIB0+       20080101000425100000005000 0000002150000503   
0601AIB0+       20080101000430100000005000 0000002210000511   
0601AIB0+       20080101000435100000005000 0000002270000519   
0601AIB0+       20080101000440100000005000 0000002310000522   
0601AIB0+       20080101000445100000005000 0000002370000530   
0601AIB0+       20080101000450100000005000 0000002430000537   
0601AIB0+       20080101000455100000005000 0000002480000542   
0601AIB0+       20080101000460100000005000 0000002540000549   
0601AIB0+       20080101000465100000005000 0000002600000556   
0601AIB0+       20080101000470100000005000 0000002650000561   
0601AIB0+       20080101000475100000005000 0000002710000568   
0601AIB0+       20080101000480100000005000 0000002780000576   
0601AIB0+       20080101000485100000005000 0000002840000583   
0601AIB0+       20080101000490100000005000 0000002900000589   
0601AIB0+       20080101000495100000005000 0000002970000597   
0601AIB0+       20080101000500100000005000 0000003030000603   
0601AIB0+       20080101000505100000005000 0000003100000611   
0601AIB0+       20080101000510100000005000 0000003150000615   
0601AIB0+       20080101000515100000005000 0000003220000622   
0601AIB0+       20080101000520100000005000 0000003290000630   
0601AIB0+       20080101000525100000005000 0000003350000635   
0601AIB0+       20080101000530100000005000 0000003430000644   
0601AIB0+       20080101000535100000005000 0000003500000651   
