00BE               20081114                                                                                   
0601BEC5+       20090101003720100000005000m0500099920002684   
0601BEC5+       20090101003725100000005000m0500100110002686   
0601BEC5+       20090101003730100000005000m0500100290002687   
0601BEC5+       20090101003735100000005000m0500100500002689   
0601BEC5+       20090101003740100000005000m0500100680002690   
0601BEC5+       20090101003745100000005000m0500100860002691   
0601BEC5+       20090101003750100000005000m0500101080002694   
0601BEC5+       20090101003755100000005000m0500101270002695   
0601BEC5+       20090101003760100000005000m0500101480002697   
0601BEC5+       20090101003765100000005000m0500101660002698   
0601BEC5+       20090101003770100000005000m0500101840002700   
0601BEC5+       20090101003775100000005000m0500102060002702   
0601BEC5+       20090101003780100000005000m0500102240002703   
0601BEC5+       20090101003785100000005000m0500102430002704   
0601BEC5+       20090101003790100000005000m0500102650002707   
0601BEC5+       20090101003795100000005000m0500102830002708   
0601BEC5+       20090101003800100000005000m0500103040002710   
0601BEC5+       20090101003805100000005000m0500103220002711   
0601BEC5+       20090101003810100000005000m0500103400002712   
0601BEC5+       20090101003815100000005000m0500103630002715   
0601BEC5+       20090101003820100000005000m0500103810002716   
0601BEC5+       20090101003825100000005000m0500103990002717   
0601BEC5+       20090101003830100000005000m0500104200002719   
0601BEC5+       20090101003835100000005000m0500104380002720   
0601BEC5+       20090101003840100000005000m0500104570002721   
0601BEC5+       20090101003845100000005000m0500104780002723   
0601BEC5+       20090101003850100000005000m0500104960002724   
0601BEC5+       20090101003855100000005000m0500105190002727   
0601BEC5+       20090101003860100000005000m0500105370002728   
0601BEC5+       20090101003865100000005000m0500105550002729   
0601BEC5+       20090101003870100000005000m0500105770002731   
0601BEC5+       20090101003875100000005000m0500105950002732   
0601BEC5+       20090101003880100000005000m0500106130002734   
0601BEC5+       20090101003885100000005000m0500106340002735   
0601BEC5+       20090101003890100000005000m0500106520002737   
0601BEC5+       20090101003895100000005000m0500106700002738   
0601BEC5+       20090101003900100000005000m0500106930002740   
0601BEC5+       20090101003905100000005000m0500107110002741   
0601BEC5+       20090101003910100000005000m0500107330002743   
0601BEC5+       20090101003915100000005000m0500107510002744   
0601BEC5+       20090101003920100000005000m0500107690002745   
0601BEC5+       20090101003925100000005000m0500107910002748   
0601BEC5+       20090101003930100000005000m0500108090002749   
0601BEC5+       20090101003935100000005000m0500108270002750   
0601BEC5+       20090101003940100000005000m0500108490002752   
0601BEC5+       20090101003945100000005000m0500108670002753   
0601BEC5+       20090101003950100000005000m0500108880002755   
0601BEC5+       20090101003955100000005000m0500109060002756   
0601BEC5+       20090101003960100000005000m0500109260002757   
0601BEC5+       20090101003965100000005000m0500109470002759   
0601BEC5+       20090101003970100000005000m0500109660002760   
0601BEC5+       20090101003975100000005000m0500109840002762   
0601BEC5+       20090101003980100000005000m0500110050002763   
0601BEC5+       20090101003985100000005000m0500110240002765   
0601BEC5+       20090101003990100000005000m0500110420002766   
0601BEC5+       20090101003995100000005000m0500110630002767   
0601BEC5+       20090101004000100000005000m0500110820002769   
0601BEC5+       20090101004005100000005000m0500111030002771   
0601BEC5+       20090101004010100000005000m0500111210002772   
0601BEC5+       20090101004015100000005000m0500111400002773   
0601BEC5+       20090101004020100000005000m0500111610002775   
0601BEC5+       20090101004025100000005000m0500111790002776   
0601BEC5+       20090101004030100000005000m0500111980002777   
0601BEC5+       20090101004035100000005000m0500112190002779   
0601BEC5+       20090101004040100000005000m0500112380002780   
0601BEC5+       20090101004045100000005000m0500112590002782   
0601BEC5+       20090101004050100000005000m0500112770002783   
0601BEC5+       20090101004055100000005000m0500112960002784   
0601BEC5+       20090101004060100000005000m0500113170002786   
0601BEC5+       20090101004065100000005000m0500113360002787   
0601BEC5+       20090101004070100000005000m0500113540002788   
0601BEC5+       20090101004075100000005000m0500113750002790   
0601BEC5+       20090101004080100000005000m0500113940002791   
0601BEC5+       20090101004085100000005000m0500114120002792   
0601BEC5+       20090101004090100000005000m0500114340002794   
0601BEC5+       20090101004095100000005000m0500114520002795   
0601BEC5+       20090101004100100000005000m0500114730002797   
0601BEC5+       20090101004105100000005000m0500114920002798   
0601BEC5+       20090101004110100000005000m0500115100002799   
0601BEC5+       20090101004115100000005000m0500115320002801   
0601BEC5+       20090101004120100000005000m0500115500002802   
0601BEC5+       20090101004125100000005000m0500115680002803   
0601BEC5+       20090101004130100000005000m0500115900002805   
0601BEC5+       20090101004135100000005000m0500116080002806   
0601BEC5+       20090101004140100000005000m0500116270002807   
0601BEC5+       20090101004145100000005000m0500116480002808   
0601BEC5+       20090101004150100000005000m0500116660002809   
0601BEC5+       20090101004155100000005000m0500116880002811   
0601BEC5+       20090101004160100000005000m0500117060002812   
0601BEC5+       20090101004165100000005000m0500117250002813   
0601BEC5+       20090101004170100000005000m0500117470002815   
0601BEC5+       20090101004175100000005000m0500117650002816   
0601BEC5+       20090101004180100000005000m0500117830002817   
0601BEC5+       20090101004185100000005000m0500118050002819   
0601BEC5+       20090101004190100000005000m0500118230002820   
0601BEC5+       20090101004195100000005000m0500118450002822   
0601BEC5+       20090101004200100000005000m0500118630002823   
0601BEC5+       20090101004205100000005000m0500118820002824   
0601BEC5+       20090101004210100000005000m0500119030002826   
0601BEC5+       20090101004215100000005000m0500119220002827   
0601BEC5+       20090101004220100000005000m0500119400002828   
0601BEC5+       20090101004225100000005000m0500119620002830   
0601BEC5+       20090101004230100000005000m0500119800002830   
0601BEC5+       20090101004235100000005000m0500119990002832   
0601BEC5+       20090101004240100000005000m0500120200002833   
0601BEC5+       20090101004245100000005000m0500120390002834   
0601BEC5+       20090101004250100000005000m0500120600002836   
0601BEC5+       20090101004255100000005000m0500120770002837   
0601BEC5+       20090101004260100000005000m0500120960002838   
0601BEC5+       20090101004265100000005000m0500121180002840   
0601BEC5+       20090101004270100000005000m0500121360002840   
0601BEC5+       20090101004275100000005000m0500121540002841   
0601BEC5+       20090101004280100000005000m0500121760002843   
0601BEC5+       20090101004285100000005000m0500121950002844   
0601BEC5+       20090101004290100000005000m0500122130002845   
0601BEC5+       20090101004295100000005000m0500122350002847   
0601BEC5+       20090101004300100000005000m0500122530002848   
0601BEC5+       20090101004305100000005000m0500122750002850   
0601BEC5+       20090101004310100000005000m0500122930002851   
0601BEC5+       20090101004315100000005000m0500123120002852   
0601BEC5+       20090101004320100000005000m0500123320002853   
0601BEC5+       20090101004325100000005000m0500123510002854   
0601BEC5+       20090101004330100000005000m0500123690002855   
0601BEC5+       20090101004335100000005000m0500123910002857   
0601BEC5+       20090101004340100000005000m0500124090002858   
0601BEC5+       20090101004345100000005000m0500124310002859   
0601BEC5+       20090101004350100000005000m0500124500002860   
0601BEC5+       20090101004355100000005000m0500124680002861   
0601BEC5+       20090101004360100000005000m0500124900002863   
0601BEC5+       20090101004365100000005000m0500125090002864   
0601BEC5+       20090101004370100000005000m0500125250002864   
0601BEC5+       20090101004375100000005000m0500125470002866   
0601BEC5+       20090101004380100000005000m0500125660002867   
0601BEC5+       20090101004385100000005000m0500125840002868   
0601BEC5+       20090101004390100000005000m0500126060002870   
0601BEC5+       20090101004395100000005000m0500126250002871   
0601BEC5+       20090101004400100000005000m0500126470002873   
0601BEC5+       20090101004405100000005000m0500126650002874   
0601BEC5+       20090101004410100000005000m0500126840002875   
0601BEC5+       20090101004415100000005000m0500127050002876   
0601BEC5+       20090101004420100000005000m0500127230002877   
0601BEC5+       20090101004425100000005000m0500127420002878   
0601BEC5+       20090101004430100000005000m0500127640002880   
0601BEC5+       20090101004435100000005000m0500127830002881   
0601BEC5+       20090101004440100000005000m0500128020002882   
0601BEC5+       20090101004445100000005000m0500128240002883   
0601BEC5+       20090101004450100000005000m0500128430002884   
0601BEC5+       20090101004455100000005000m0500128630002886   
0601BEC5+       20090101004460100000005000m0500128820002887   
0601BEC5+       20090101004465100000005000m0500129010002888   
0601BEC5+       20090101004470100000005000m0500129230002889   
0601BEC5+       20090101004475100000005000m0500129420002890   
0601BEC5+       20090101004480100000005000m0500129600002891   
0601BEC5+       20090101004485100000005000m0500129830002893   
0601BEC5+       20090101004490100000005000m0500130000002894   
0601BEC5+       20090101004495100000005000m0500130220002895   
0601BEC5+       20090101004500100000005000m0500130410002896   
0601BEC5+       20090101004505100000005000m0500130600002897   
0601BEC5+       20090101004510100000005000m0500130820002899   
0601BEC5+       20090101004515100000005000m0500131010002900   
0601BEC5+       20090101004520100000005000m0500131180002901   
0601BEC5+       20090101004525100000005000m0500131400002902   
0601BEC5+       20090101004530100000005000m0500131590002903   
0601BEC5+       20090101004535100000005000m0500131780002904   
0601BEC5+       20090101004540100000005000m0500132000002906   
0601BEC5+       20090101004545100000005000m0500132190002907   
0601BEC5+       20090101004550100000005000m0500132390002908   
0601BEC5+       20090101004555100000005000m0500132580002909   
0601BEC5+       20090101004560100000005000m0500132770002910   
0601BEC5+       20090101004565100000005000m0500132990002912   
0601BEC5+       20090101004570100000005000m0500133180002913   
0601BEC5+       20090101004575100000005000m0500133370002914   
0601BEC5+       20090101004580100000005000m0500133580002915   
0601BEC5+       20090101004585100000005000m0500133760002916   
0601BEC5+       20090101004590100000005000m0500133990002918   
0601BEC5+       20090101004595100000005000m0500134180002919   
0601BEC5+       20090101004600100000005000m0500134360002919   
0601BEC5+       20090101004605100000005000m0500134570002921   
