00VS               20081217                                                                                   
0601VSB0d       20090101000440100000010000 0000000000000531   
0601VSB0d       20090101000450100000010000 0000000000000544   
0601VSB0d       20090101000460100000010000 0000000000000559   
0601VSB0d       20090101000470100000010000 0000000000000572   
0601VSB0d       20090101000480100000010000 0000000000000587   
0601VSB0d       20090101000490100000010000 0000000000000599   
0601VSB0d       20090101000500100000010000 0000000000000614   
0601VSB0d       20090101000510100000010000 0000000000000626   
0601VSB0d       20090101000520100000010000 0000000000000638   
0601VSB0d       20090101000530100000010000 0000000000000651   
0601VSB0d       20090101000540100000010000 0000000000000662   
0601VSB0d       20090101000550100000010000 0000000000000672   
0601VSB0d       20090101000560100000010000 0000000000000684   
0601VSB0d       20090101000570100000010000 0000000000000696   
0601VSB0d       20090101000580100000010000 0000000000000709   
0601VSB0d       20090101000590100000010000 0000000000000720   
0601VSB0d       20090101000600100000010000 0000000000000731   
0601VSB0d       20090101000610100000010000 0000000000000742   
0601VSB0d       20090101000620100000010000 0000000000000753   
0601VSB0d       20090101000630100000010000 0000000000000765   
0601VSB0d       20090101000640100000010000 0000000000000779   
0601VSB0d       20090101000650100000010000 0000000000000791   
0601VSB0d       20090101000660100000010000 0000000000000803   
0601VSB0d       20090101000670100000010000 0000000000000814   
0601VSB0d       20090101000680100000010000 0000000000000824   
0601VSB0d       20090101000690100000010000 0000000000000835   
0601VSB0d       20090101000700100000010000 0000000000000845   
0601VSB0d       20090101000710100000010000 0000000000000855   
0601VSB0d       20090101000720100000010000 0000000000000865   
0601VSB0d       20090101000730100000010000 0000000000000875   
0601VSB0d       20090101000740100000010000 0000000000000885   
0601VSB0d       20090101000750100000010000 0000000000000895   
0601VSB0d       20090101000760100000010000 0000000000000907   
0601VSB0d       20090101000770100000010000 0000000000000916   
0601VSB0d       20090101000780100000010000 0000000000000925   
0601VSB0d       20090101000790100000010000 0000000000000936   
0601VSB0d       20090101000800100000010000 0000000000000946   
0601VSB0d       20090101000810100000010000 0000000000000957   
0601VSB0d       20090101000820100000010000 0000000000000967   
0601VSB0d       20090101000830100000010000 0000000000000976   
0601VSB0d       20090101000840100000010000 0000000000000985   
0601VSB0d       20090101000850100000010000 0000000000000994   
0601VSB0d       20090101000860100000010000 0000000000001003   
0601VSB0d       20090101000870100000010000 0000000000001014   
0601VSB0d       20090101000880100000010000 0000000000001023   
0601VSB0d       20090101000890100000010000 0000000000001031   
0601VSB0d       20090101000900100000010000 0000000000001040   
0601VSB0d       20090101000910100000010000 0000000000001049   
0601VSB0d       20090101000920100000010000 0000000000001057   
0601VSB0d       20090101000930100000010000 0000000000001067   
0601VSB0d       20090101000940100000010000 0000000000001077   
0601VSB0d       20090101000950100000010000 0000000000001087   
0601VSB0d       20090101000960100000010000 0000000000001097   
0601VSB0d       20090101000970100000010000 0000000000001106   
0601VSB0d       20090101000980100000010000 0000000000001116   
0601VSB0d       20090101000990100000010000 0000000000001127   
0601VSB0d       20090101001000100000010000 0000000000001136   
0601VSB0d       20090101001010100000010000 0000000000001145   
0601VSB0d       20090101001020100000010000 0000000000001154   
0601VSB0d       20090101001030100000010000 0000000000001163   
0601VSB0d       20090101001040100000010000 0000000000001172   
0601VSB0d       20090101001050100000010000 0000000000001182   
0601VSB0d       20090101001060100000010000 0000000000001193   
0601VSB0d       20090101001070100000010000 0000000000001205   
0601VSB0d       20090101001080100000010000 0000000000001215   
0601VSB0d       20090101001090100000010000 0000000000001226   
0601VSB0d       20090101001100100000010000 0000000000001237   
0601VSB0d       20090101001110100000010000 0000000000001249   
0601VSB0d       20090101001120100000010000 0000000000001258   
0601VSB0d       20090101001130100000010000 0000000000001268   
0601VSB0d       20090101001140100000010000 0000000000001278   
0601VSB0d       20090101001150100000010000 0000000000001290   
0601VSB0d       20090101001160100000010000 0000000000001299   
0601VSB0d       20090101001170100000010000 0000000000001310   
0601VSB0d       20090101001180100000010000 0000000000001321   
0601VSB0d       20090101001190100000010000 0000000000001330   
0601VSB0d       20090101001200100000010000 0000000000001341   
0601VSB0d       20090101001210100000010000 0000000000001352   
0601VSB0d       20090101001220100000010000 0000000000001365   
0601VSB0d       20090101001230100000010000 0000000000001379   
0601VSB0d       20090101001240100000010000 0000000000001396   
0601VSB0d       20090101001250100000010000 0000000000001412   
0601VSB0d       20090101001260100000010000 0000000000001428   
0601VSB0d       20090101001270100000010000 0000000000001442   
0601VSB0d       20090101001280100000010000 0000000000001457   
0601VSB0d       20090101001290100000010000 0000000000001471   
0601VSB0d       20090101001300100000010000 0000000000001489   
0601VSB0d       20090101001310100000010000 0000000000001505   
0601VSB0d       20090101001320100000010000 0000000000001523   
0601VSB0d       20090101001330100000010000 0000000000001540   
0601VSB0d       20090101001340100000010000 0000000000001556   
0601VSB0d       20090101001350100000010000 0000000000001574   
0601VSB0d       20090101001360100000010000 0000000000001592   
0601VSB0d       20090101001370100000010000 0000000000001610   
0601VSB0d       20090101001380100000010000 0000000000001626   
0601VSB0d       20090101001390100000010000 0000000000001644   
0601VSB0d       20090101001400100000010000 0000000000001662   
0601VSB0d       20090101001410100000010000 0000000000001681   
0601VSB0d       20090101001420100000010000 0000000000001698   
0601VSB0d       20090101001430100000010000 0000000000001716   
0601VSB0d       20090101001440100000010000 0000000000001733   
0601VSB0d       20090101001450100000010000 0000000000001746   
0601VSB0d       20090101001460100000010000 0000000000001758   
0601VSB0d       20090101001470100000010000 0000000000001771   
0601VSB0d       20090101001480100000010000 0000000000001783   
0601VSB0d       20090101001490100000010000 0000000000001795   
0601VSB0d       20090101001500100000010000 0000000000001808   
0601VSB0d       20090101001510100000010000 0000000000001820   
0601VSB0d       20090101001520100000010000 0000000000001832   
0601VSB0d       20090101001530100000010000 0000000000001843   
0601VSB0d       20090101001540100000010000 0000000000001855   
0601VSB0d       20090101001550100000010000 0000000000001867   
0601VSB0d       20090101001560100000010000 0000000000001879   
0601VSB0d       20090101001570100000010000 0000000000001889   
0601VSB0d       20090101001580100000010000 0000000000001901   
0601VSB0d       20090101001590100000010000 0000000000001912   
0601VSB0d       20090101001600100000010000 0000000000001924   
0601VSB0d       20090101001610100000010000 0000000000001934   
0601VSB0d       20090101001620100000010000 0000000000001944   
0601VSB0d       20090101001630100000010000 0000000000001955   
0601VSB0d       20090101001640100000010000 0000000000001965   
0601VSB0d       20090101001650100000010000 0000000000001974   
0601VSB0d       20090101001660100000010000 0000000000001984   
0601VSB0d       20090101001670100000010000 0000000000001995   
0601VSB0d       20090101001680100000010000 0000000000002003   
0601VSB0d       20090101001690100000010000 0000000000002014   
0601VSB0d       20090101001700100000010000 0000000000002023   
0601VSB0d       20090101001710100000010000 0000000000002033   
0601VSB0d       20090101001720100000010000 0000000000002042   
0601VSB0d       20090101001730100000010000 0000000000002051   
0601VSB0d       20090101001740100000010000 0000000000002060   
0601VSB0d       20090101001750100000010000 0000000000002070   
0601VSB0d       20090101001760100000010000 0000000000002078   
0601VSB0d       20090101001770100000010000 0000000000002088   
0601VSB0d       20090101001780100000010000 0000000000002095   
0601VSB0d       20090101001790100000010000 0000000000002104   
0601VSB0d       20090101001800100000010000 0000000000002111   
0601VSB0d       20090101001810100000010000 0000000000002119   
0601VSB0d       20090101001820100000010000 0000000000002127   
0601VSB0d       20090101001830100000010000 0000000000002134   
0601VSB0d       20090101001840100000010000 0000000000002142   
0601VSB0d       20090101001850100000010000 0000000000002150   
0601VSB0d       20090101001860100000010000 0000000000002158   
0601VSB0d       20090101001870100000010000 0000000000002165   
0601VSB0d       20090101001880100000010000 0000000000002172   
0601VSB0d       20090101001890100000010000 0000000000002180   
0601VSB0d       20090101001900100000010000 0000000000002187   
0601VSB0d       20090101001910100000010000 0000000000002194   
0601VSB0d       20090101001920100000010000 0000000000002201   
0601VSB0d       20090101001930100000010000 0000000000002208   
0601VSB0d       20090101001940100000010000 0000000000002216   
0601VSB0d       20090101001950100000010000 0000000000002222   
0601VSB0d       20090101001960100000010000 0000000000002229   
0601VSB0d       20090101001970100000010000 0000000000002236   
0601VSB0d       20090101001980100000010000 0000000000002242   
0601VSB0d       20090101001990100000010000 0000000000002249   
0601VSB0d       20090101002000100000010000 0000000000002256   
0601VSB0d       20090101002010100000010000 0000000000002263   
0601VSB0d       20090101002020100000010000 0000000000002268   
0601VSB0d       20090101002030100000010000 0000000000002275   
0601VSB0d       20090101002040100000010000 0000000000002282   
0601VSB0d       20090101002050100000010000 0000000000002288   
0601VSB0d       20090101002060100000010000 0000000000002294   
0601VSB0d       20090101002070100000010000 0000000000002301   
0601VSB0d       20090101002080100000010000 0000000000002307   
0601VSB0d       20090101002090100000010000 0000000000002314   
0601VSB0d       20090101002100100000010000 0000000000002319   
0601VSB0d       20090101002110100000010000 0000000000002325   
0601VSB0d       20090101002120100000010000 0000000000002331   
0601VSB0d       20090101002130100000010000 0000000000002337   
0601VSB0d       20090101002140100000010000 0000000000002343   
0601VSB0d       20090101002150100000010000 0000000000002349   
0601VSB0d       20090101002160100000010000 0000000000002355   
0601VSB0d       20090101002170100000010000 0000000000002360   
0601VSB0d       20090101002180100000010000 0000000000002366   
0601VSB0d       20090101002190100000010000 0000000000002372   
