00SO               20071026                                                                                   
0601SOB6+       20080101000400100000005000 0600000040000010   
0601SOB6+       20080101000405100000005000 0600000040000010   
0601SOB6+       20080101000410100000005000 0600000040000010   
0601SOB6+       20080101000415100000005000 0600000040000010   
0601SOB6+       20080101000420100000005000 0600000040000009   
0601SOB6+       20080101000425100000005000 0600000040000009   
0601SOB6+       20080101000430100000005000 0600000040000009   
0601SOB6+       20080101000435100000005000 0600000040000009   
0601SOB6+       20080101000440100000005000 0600000040000009   
0601SOB6+       20080101000445100000005000 0600000040000009   
0601SOB6+       20080101000450100000005000 0600000040000009   
0601SOB6+       20080101000455100000005000 0600000040000009   
0601SOB6+       20080101000460100000005000 0600000040000009   
0601SOB6+       20080101000465100000005000 0600000040000009   
0601SOB6+       20080101000470100000005000 0600000040000008   
0601SOB6+       20080101000475100000005000 0600000040000008   
0601SOB6+       20080101000480100000005000 0600000040000008   
0601SOB6+       20080101000485100000005000 0600000040000008   
0601SOB6+       20080101000490100000005000 0600000040000008   
0601SOB6+       20080101000495100000005000 0600000040000008   
0601SOB6+       20080101000500100000005000 0600000040000008   
0601SOB6+       20080101000505100000005000 0600000040000008   
0601SOB6+       20080101000510100000005000 0600000040000008   
0601SOB6+       20080101000515100000005000 0600000040000008   
0601SOB6+       20080101000520100000005000 0600000040000008   
0601SOB6+       20080101000525100000005000 0600000040000008   
0601SOB6+       20080101000530100000005000 0600000040000008   
0601SOB6+       20080101000535100000005000 0600000040000007   
0601SOB6+       20080101000540100000005000 0600000040000007   
0601SOB6+       20080101000545100000005000 0600000040000007   
0601SOB6+       20080101000550100000005000 0600000040000007   
0601SOB6+       20080101000555100000005000 0600000040000007   
0601SOB6+       20080101000560100000005000 0600000040000007   
0601SOB6+       20080101000565100000005000 0600000040000007   
0601SOB6+       20080101000570100000005000 0600000040000007   
0601SOB6+       20080101000575100000005000 0600000040000007   
0601SOB6+       20080101000580100000005000 0600000040000007   
0601SOB6+       20080101000585100000005000 0600000040000007   
0601SOB6+       20080101000590100000005000 0600000040000007   
0601SOB6+       20080101000595100000005000 0600000040000007   
0601SOB6+       20080101000600100000005000 0600000040000007   
0601SOB6+       20080101000605100000005000 0600000040000007   
0601SOB6+       20080101000610100000005000 0600000040000007   
0601SOB6+       20080101000615100000005000 0600000040000006   
0601SOB6+       20080101000620100000005000 0600000040000006   
0601SOB6+       20080101000625100000005000 0600000040000006   
0601SOB6+       20080101000630100000005000 0600000040000006   
0601SOB6+       20080101000635100000005000 0600000040000006   
0601SOB6+       20080101000640100000005000 0600000040000006   
0601SOB6+       20080101000645100000005000 0600000060000009   
0601SOB6+       20080101000650100000005000 0600000110000017   
0601SOB6+       20080101000655100000005000 0600000160000024   
0601SOB6+       20080101000660100000005000 0600000210000032   
0601SOB6+       20080101000665100000005000 0600000250000037   
0601SOB6+       20080101000670100000005000 0600000300000045   
0601SOB6+       20080101000675100000005000 0600000350000052   
0601SOB6+       20080101000680100000005000 0600000400000059   
0601SOB6+       20080101000685100000005000 0600000440000064   
0601SOB6+       20080101000690100000005000 0600000490000071   
0601SOB6+       20080101000695100000005000 0600000540000077   
0601SOB6+       20080101000700100000005000 0600000590000084   
0601SOB6+       20080101000705100000005000 0600000650000092   
0601SOB6+       20080101000710100000005000 0600000710000100   
0601SOB6+       20080101000715100000005000 0600000770000107   
0601SOB6+       20080101000720100000005000 0600000830000115   
0601SOB6+       20080101000725100000005000 0600000890000122   
0601SOB6+       20080101000730100000005000 0600000950000130   
0601SOB6+       20080101000735100000005000 0600001000000136   
0601SOB6+       20080101000740100000005000 0600001060000143   
0601SOB6+       20080101000745100000005000 0600001120000150   
0601SOB6+       20080101000750100000005000 0600001180000157   
0601SOB6+       20080101000755100000005000 0600001250000165   
0601SOB6+       20080101000760100000005000 0600001310000172   
0601SOB6+       20080101000765100000005000 0600001380000180   
0601SOB6+       20080101000770100000005000 0600001440000186   
0601SOB6+       20080101000775100000005000 0600001500000193   
0601SOB6+       20080101000780100000005000 0600001570000201   
0601SOB6+       20080101000785100000005000 0600001640000208   
0601SOB6+       20080101000790100000005000 0600001710000216   
0601SOB6+       20080101000795100000005000 0600001780000223   
0601SOB6+       20080101000800100000005000 0600001860000232   
0601SOB6+       20080101000805100000005000 0600001930000239   
0601SOB6+       20080101000810100000005000 0600002000000246   
0601SOB6+       20080101000815100000005000 0600002080000254   
0601SOB6+       20080101000820100000005000 0600002150000261   
0601SOB6+       20080101000825100000005000 0600002220000268   
0601SOB6+       20080101000830100000005000 0600002300000276   
0601SOB6+       20080101000835100000005000 0600002380000284   
0601SOB6+       20080101000840100000005000 0600002450000291   
0601SOB6+       20080101000845100000005000 0600002530000299   
0601SOB6+       20080101000850100000005000 0600002610000306   
0601SOB6+       20080101000855100000005000 0600002690000314   
0601SOB6+       20080101000860100000005000 0600002770000321   
0601SOB6+       20080101000865100000005000 0600002840000327   
0601SOB6+       20080101000870100000005000 0600002920000335   
0601SOB6+       20080101000875100000005000 0600003000000342   
0601SOB6+       20080101000880100000005000 0600003080000349   
0601SOB6+       20080101000885100000005000 0600003160000356   
0601SOB6+       20080101000890100000005000 0600003230000362   
0601SOB6+       20080101000895100000005000 0600003310000369   
0601SOB6+       20080101000900100000005000 0600003390000376   
0601SOB6+       20080101000905100000005000 0600003470000382   
0601SOB6+       20080101000910100000005000 0600003550000389   
0601SOB6+       20080101000915100000005000 0600003620000395   
0601SOB6+       20080101000920100000005000 0600003710000402   
0601SOB6+       20080101000925100000005000 0600003800000410   
0601SOB6+       20080101000930100000005000 0600003880000416   
0601SOB6+       20080101000935100000005000 0600003970000423   
0601SOB6+       20080101000940100000005000 0600004060000431   
0601SOB6+       20080101000945100000005000 0600004150000438   
0601SOB6+       20080101000950100000005000 0600004240000445   
0601SOB6+       20080101000955100000005000 0600004330000452   
0601SOB6+       20080101000960100000005000 0600004420000459   
0601SOB6+       20080101000965100000005000 0600004510000466   
0601SOB6+       20080101000970100000005000 0600004600000473   
0601SOB6+       20080101000975100000005000 0600004690000480   
0601SOB6+       20080101000980100000005000 0600004790000488   
0601SOB6+       20080101000985100000005000 0600004880000494   
0601SOB6+       20080101000990100000005000 0600004970000501   
0601SOB6+       20080101000995100000005000 0600005070000508   
0601SOB6+       20080101001000100000005000 0600005160000515   
0601SOB6+       20080101001005100000005000 0600005250000521   
0601SOB6+       20080101001010100000005000 0600005340000527   
0601SOB6+       20080101001015100000005000 0600005440000535   
0601SOB6+       20080101001020100000005000 0600005530000541   
0601SOB6+       20080101001025100000005000 0600005620000547   
0601SOB6+       20080101001030100000005000 0600005720000554   
0601SOB6+       20080101001035100000005000 0600005820000561   
0601SOB6+       20080101001040100000005000 0600005930000569   
0601SOB6+       20080101001045100000005000 0600006040000577   
0601SOB6+       20080101001050100000005000 0600006150000584   
0601SOB6+       20080101001055100000005000 0600006260000592   
0601SOB6+       20080101001060100000005000 0600006380000600   
0601SOB6+       20080101001065100000005000 0600006490000608   
0601SOB6+       20080101001070100000005000 0600006600000615   
0601SOB6+       20080101001075100000005000 0600006720000624   
0601SOB6+       20080101001080100000005000 0600006830000631   
0601SOB6+       20080101001085100000005000 0600006950000639   
0601SOB6+       20080101001090100000005000 0600007060000646   
0601SOB6+       20080101001095100000005000 0600007180000654   
0601SOB6+       20080101001100100000005000 0600007290000661   
0601SOB6+       20080101001105100000005000 0600007400000668   
0601SOB6+       20080101001110100000005000 0600007520000676   
0601SOB6+       20080101001115100000005000 0600007630000683   
0601SOB6+       20080101001120100000005000 0600007750000690   
0601SOB6+       20080101001125100000005000 0600007860000697   
0601SOB6+       20080101001130100000005000 0600007970000704   
0601SOB6+       20080101001135100000005000 0600008080000710   
0601SOB6+       20080101001140100000005000 0600008190000717   
0601SOB6+       20080101001145100000005000 0600008310000724   
0601SOB6+       20080101001150100000005000 0600008420000731   
0601SOB6+       20080101001155100000005000 0600008540000738   
0601SOB6+       20080101001160100000005000 0600008650000744   
0601SOB6+       20080101001165100000005000 0600008770000751   
0601SOB6+       20080101001170100000005000 0600008880000757   
0601SOB6+       20080101001175100000005000 0600009000000764   
0601SOB6+       20080101001180100000005000 0600009120000771   
0601SOB6+       20080101001185100000005000 0600009240000778   
0601SOB6+       20080101001190100000005000 0600009360000785   
0601SOB6+       20080101001195100000005000 0600009480000792   
0601SOB6+       20080101001200100000005000 0600009590000798   
0601SOB6+       20080101001205100000005000 0600009710000804   
0601SOB6+       20080101001210100000005000 0600009830000811   
0601SOB6+       20080101001215100000005000 0600009950000817   
0601SOB6+       20080101001220100000005000 0600010070000824   
0601SOB6+       20080101001225100000005000 0600010190000830   
0601SOB6+       20080101001230100000005000 0600010310000837   
0601SOB6+       20080101001235100000005000 0600010430000843   
0601SOB6+       20080101001240100000005000 0600010550000849   
0601SOB6+       20080101001245100000005000 0600010670000855   
0601SOB6+       20080101001250100000005000 0600010790000861   
0601SOB6+       20080101001255100000005000 0600010910000868   
0601SOB6+       20080101001260100000005000 0600011030000874   
0601SOB6+       20080101001265100000005000 0600011150000880   
0601SOB6+       20080101001270100000005000 0600011270000886   
0601SOB6+       20080101001275100000005000 0600011390000892   
0601SOB6+       20080101001280100000005000 0600011510000897   
0601SOB6+       20080101001285100000005000 0600011630000903   
