00ZG               20081202                                                                                   
0601ZGC0+       20090101005675100000005000m0000115100002027   
0601ZGC0+       20090101005680100000005000m0000115220002028   
0601ZGC0+       20090101005685100000005000m0000115330002028   
0601ZGC0+       20090101005690100000005000m0000115450002028   
0601ZGC0+       20090101005695100000005000m0000115570002028   
0601ZGC0+       20090101005700100000005000m0000115680002029   
0601ZGC0+       20090101005705100000005000m0000115800002029   
0601ZGC0+       20090101005710100000005000m0000115910002029   
0601ZGC0+       20090101005715100000005000m0000116030002029   
0601ZGC0+       20090101005720100000005000m0000116140002030   
0601ZGC0+       20090101005725100000005000m0000116260002030   
0601ZGC0+       20090101005730100000005000m0000116370002030   
0601ZGC0+       20090101005735100000005000m0000116490002030   
0601ZGC0+       20090101005740100000005000m0000116600002030   
0601ZGC0+       20090101005745100000005000m0000116720002031   
0601ZGC0+       20090101005750100000005000m0000116830002031   
0601ZGC0+       20090101005755100000005000m0000116950002031   
0601ZGC0+       20090101005760100000005000m0000117080002032   
0601ZGC0+       20090101005765100000005000m0000117180002032   
0601ZGC0+       20090101005770100000005000m0000117310002032   
0601ZGC0+       20090101005775100000005000m0000117410002032   
0601ZGC0+       20090101005780100000005000m0000117540002033   
0601ZGC0+       20090101005785100000005000m0000117640002033   
0601ZGC0+       20090101005790100000005000m0000117770002033   
0601ZGC0+       20090101005795100000005000m0000117870002033   
0601ZGC0+       20090101005800100000005000m0000118000002034   
0601ZGC0+       20090101005805100000005000m0000118100002034   
0601ZGC0+       20090101005810100000005000m0000118230002034   
0601ZGC0+       20090101005815100000005000m0000118330002034   
0601ZGC0+       20090101005820100000005000m0000118460002035   
0601ZGC0+       20090101005825100000005000m0000118570002035   
0601ZGC0+       20090101005830100000005000m0000118690002035   
0601ZGC0+       20090101005835100000005000m0000118800002035   
0601ZGC0+       20090101005840100000005000m0000118920002035   
0601ZGC0+       20090101005845100000005000m0000119040002036   
0601ZGC0+       20090101005850100000005000m0000119150002036   
0601ZGC0+       20090101005855100000005000m0000119270002036   
0601ZGC0+       20090101005860100000005000m0000119380002036   
0601ZGC0+       20090101005865100000005000m0000119500002037   
0601ZGC0+       20090101005870100000005000m0000119610002037   
0601ZGC0+       20090101005875100000005000m0000119730002037   
0601ZGC0+       20090101005880100000005000m0000119840002037   
0601ZGC0+       20090101005885100000005000m0000119960002038   
0601ZGC0+       20090101005890100000005000m0000120070002038   
0601ZGC0+       20090101005895100000005000m0000120190002038   
0601ZGC0+       20090101005900100000005000m0000120300002038   
0601ZGC0+       20090101005905100000005000m0000120420002038   
0601ZGC0+       20090101005910100000005000m0000120530002039   
0601ZGC0+       20090101005915100000005000m0000120650002039   
0601ZGC0+       20090101005920100000005000m0000120760002039   
0601ZGC0+       20090101005925100000005000m0000120880002039   
0601ZGC0+       20090101005930100000005000m0000120990002039   
0601ZGC0+       20090101005935100000005000m0000121120002040   
0601ZGC0+       20090101005940100000005000m0000121220002040   
0601ZGC0+       20090101005945100000005000m0000121350002040   
0601ZGC0+       20090101005950100000005000m0000121460002040   
0601ZGC0+       20090101005955100000005000m0000121580002041   
0601ZGC0+       20090101005960100000005000m0000121690002041   
0601ZGC0+       20090101005965100000005000m0000121810002041   
0601ZGC0+       20090101005970100000005000m0000121920002041   
0601ZGC0+       20090101005975100000005000m0000122040002042   
0601ZGC0+       20090101005980100000005000m0000122150002042   
0601ZGC0+       20090101005985100000005000m0000122270002042   
0601ZGC0+       20090101005990100000005000m0000122380002042   
0601ZGC0+       20090101005995100000005000m0000122500002043   
0601ZGC0+       20090101006000100003999900m0000000000002200   
0601ZGC1+       20090101000000100000005000m0100000000000000   
0601ZGC1+       20090101000005100000005000m0100000000000000   
0601ZGC1+       20090101000010100000005000m0100000000000000   
0601ZGC1+       20090101000015100000005000m0100000000000000   
0601ZGC1+       20090101000020100000005000m0100000000000000   
0601ZGC1+       20090101000025100000005000m0100000000000000   
0601ZGC1+       20090101000030100000005000m0100000000000000   
0601ZGC1+       20090101000035100000005000m0100000000000000   
0601ZGC1+       20090101000040100000005000m0100000000000000   
0601ZGC1+       20090101000045100000005000m0100000000000000   
0601ZGC1+       20090101000050100000005000m0100000000000000   
0601ZGC1+       20090101000055100000005000m0100000000000000   
0601ZGC1+       20090101000060100000005000m0100000000000000   
0601ZGC1+       20090101000065100000005000m0100000000000000   
0601ZGC1+       20090101000070100000005000m0100000000000000   
0601ZGC1+       20090101000075100000005000m0100000000000000   
0601ZGC1+       20090101000080100000005000m0100000000000000   
0601ZGC1+       20090101000085100000005000m0100000000000000   
0601ZGC1+       20090101000090100000005000m0100000000000000   
0601ZGC1+       20090101000095100000005000m0100000000000000   
0601ZGC1+       20090101000100100000005000m0100000000000000   
0601ZGC1+       20090101000105100000005000m0100000000000000   
0601ZGC1+       20090101000110100000005000m0100000000000000   
0601ZGC1+       20090101000115100000005000m0100000000000000   
0601ZGC1+       20090101000120100000005000m0100000000000000   
0601ZGC1+       20090101000125100000005000m0100000000000000   
0601ZGC1+       20090101000130100000005000m0100000000000000   
0601ZGC1+       20090101000135100000005000m0100000000000000   
0601ZGC1+       20090101000140100000005000m0100000000000000   
0601ZGC1+       20090101000145100000005000m0100000000000000   
0601ZGC1+       20090101000150100000005000m0100000000000000   
0601ZGC1+       20090101000155100000005000m0100000000000000   
0601ZGC1+       20090101000160100000005000m0100000000000000   
0601ZGC1+       20090101000165100000005000m0100000000000000   
0601ZGC1+       20090101000170100000005000m0100000000000000   
0601ZGC1+       20090101000175100000005000m0100000000000000   
0601ZGC1+       20090101000180100000005000m0100000000000000   
0601ZGC1+       20090101000185100000005000m0100000000000000   
0601ZGC1+       20090101000190100000005000m0100000000000000   
0601ZGC1+       20090101000195100000005000m0100000000000000   
0601ZGC1+       20090101000200100000005000m0100000000000000   
0601ZGC1+       20090101000205100000005000m0100000000000000   
0601ZGC1+       20090101000210100000005000m0100000000000000   
0601ZGC1+       20090101000215100000005000m0100000000000000   
0601ZGC1+       20090101000220100000005000m0100000000000000   
0601ZGC1+       20090101000225100000005000m0100000000000000   
0601ZGC1+       20090101000230100000005000m0100000000000000   
0601ZGC1+       20090101000235100000005000m0100000000000000   
0601ZGC1+       20090101000240100000005000m0100000000000000   
0601ZGC1+       20090101000245100000005000m0100000000000000   
0601ZGC1+       20090101000250100000005000m0100000000000000   
0601ZGC1+       20090101000255100000005000m0100000000000000   
0601ZGC1+       20090101000260100000005000m0100000000000000   
0601ZGC1+       20090101000265100000005000m0100000000000000   
0601ZGC1+       20090101000270100000005000m0100000000000000   
0601ZGC1+       20090101000275100000005000m0100000000000000   
0601ZGC1+       20090101000280100000005000m0100000000000000   
0601ZGC1+       20090101000285100000005000m0100000000000000   
0601ZGC1+       20090101000290100000005000m0100000000000000   
0601ZGC1+       20090101000295100000005000m0100000000000000   
0601ZGC1+       20090101000300100000005000m0100000000000000   
0601ZGC1+       20090101000305100000005000m0100000000000000   
0601ZGC1+       20090101000310100000005000m0100000000000000   
0601ZGC1+       20090101000315100000005000m0100000000000000   
0601ZGC1+       20090101000320100000005000m0100000000000000   
0601ZGC1+       20090101000325100000005000m0100000000000000   
0601ZGC1+       20090101000330100000005000m0100000000000000   
0601ZGC1+       20090101000335100000005000m0100000000000000   
0601ZGC1+       20090101000340100000005000m0100000000000000   
0601ZGC1+       20090101000345100000005000m0100000000000000   
0601ZGC1+       20090101000350100000005000m0100000000000000   
0601ZGC1+       20090101000355100000005000m0100000000000000   
0601ZGC1+       20090101000360100000005000m0100000000000000   
0601ZGC1+       20090101000365100000005000m0100000000000000   
0601ZGC1+       20090101000370100000005000m0100000000000000   
0601ZGC1+       20090101000375100000005000m0100000000000000   
0601ZGC1+       20090101000380100000005000m0100000000000000   
0601ZGC1+       20090101000385100000005000m0100000000000000   
0601ZGC1+       20090101000390100000005000m0100000000000000   
0601ZGC1+       20090101000395100000005000m0100000010000003   
0601ZGC1+       20090101000400100000005000m0100000040000010   
0601ZGC1+       20090101000405100000005000m0100000060000015   
0601ZGC1+       20090101000410100000005000m0100000080000019   
0601ZGC1+       20090101000415100000005000m0100000100000024   
0601ZGC1+       20090101000420100000005000m0100000130000031   
0601ZGC1+       20090101000425100000005000m0100000150000035   
0601ZGC1+       20090101000430100000005000m0100000180000042   
0601ZGC1+       20090101000435100000005000m0100000210000048   
0601ZGC1+       20090101000440100000005000m0100000230000052   
0601ZGC1+       20090101000445100000005000m0100000270000060   
0601ZGC1+       20090101000450100000005000m0100000520000115   
0601ZGC1+       20090101000455100000005000m0100000550000120   
0601ZGC1+       20090101000460100000005000m0100000570000123   
0601ZGC1+       20090101000465100000005000m0100000600000128   
0601ZGC1+       20090101000470100000005000m0100000630000133   
0601ZGC1+       20090101000475100000005000m0100000680000142   
0601ZGC1+       20090101000480100000005000m0100000720000149   
0601ZGC1+       20090101000485100000005000m0100000750000154   
0601ZGC1+       20090101000490100000005000m0100000800000162   
0601ZGC1+       20090101000495100000005000m0100000850000171   
0601ZGC1+       20090101000500100000005000m0100000880000175   
0601ZGC1+       20090101000505100000005000m0100000920000181   
0601ZGC1+       20090101000510100000005000m0100000980000191   
0601ZGC1+       20090101000515100000005000m0100001020000197   
0601ZGC1+       20090101000520100000005000m0100001070000205   
0601ZGC1+       20090101000525100000005000m0100001120000212   
0601ZGC1+       20090101000530100000005000m0100001160000218   
0601ZGC1+       20090101000535100000005000m0100001230000229   
0601ZGC1+       20090101000540100000005000m0100001290000238   
0601ZGC1+       20090101000545100000005000m0100001330000243   
0601ZGC1+       20090101000550100000005000m0100001400000253   
0601ZGC1+       20090101000555100000005000m0100001460000262   
0601ZGC1+       20090101000560100000005000m0100001500000267   
0601ZGC1+       20090101000565100000005000m0100001560000275   
0601ZGC1+       20090101000570100000005000m0100001620000283   
0601ZGC1+       20090101000575100000005000m0100001660000287   
0601ZGC1+       20090101000580100000005000m0100001720000295   
0601ZGC1+       20090101000585100000005000m0100001780000303   
0601ZGC1+       20090101000590100000005000m0100001830000309   
0601ZGC1+       20090101000595100000005000m0100001880000315   
0601ZGC1+       20090101000600100000005000m0100001950000324   
0601ZGC1+       20090101000605100000005000m0100001990000328   
0601ZGC1+       20090101000610100000005000m0100002060000336   
0601ZGC1+       20090101000615100000005000m0100002110000342   
0601ZGC1+       20090101000620100000005000m0100002160000347   
0601ZGC1+       20090101000625100000005000m0100002210000352   
0601ZGC1+       20090101000630100000005000m0100002260000357   
0601ZGC1+       20090101000635100000005000m0100002310000362   
0601ZGC1+       20090101000640100000005000m0100002370000369   
0601ZGC1+       20090101000645100000005000m0100002420000374   
0601ZGC1+       20090101000650100000005000m0100002480000380   
0601ZGC1+       20090101000655100000005000m0100002530000385   
